gene_name,logFC,P.Value,adj.P.Val
Dll1,-0.020926126,0.99544403008952300000 ,0.99999993464992500000 
Nutf2-ps2,-0.068411503,0.99546096232188500000 ,0.99999993464992500000 
Ppp1r2-ps3,-0.040035002,0.99546721212265900000 ,0.99999993464992500000 
Crabp2,-0.10013055,0.99547266197539100000 ,0.99999993464992500000 
Cln3,0.105309509,0.99547724729951600000 ,0.99999993464992500000 
Stk39,-0.109694808,0.99547930343189900000 ,0.99999993464992500000 
Trappc1,0.129191173,0.99548621305147400000 ,0.99999993464992500000 
Sp3,0.27552636,0.99548684577185100000 ,0.99999993464992500000 
Heatr6,0.197742142,0.99548714338119500000 ,0.99999993464992500000 
Wfdc18,-0.037760716,0.99548842304323300000 ,0.99999993464992500000 
ATP8,-0.282634153,0.99549573277942700000 ,0.99999993464992500000 
Ddx42,0.321952225,0.99549722709146500000 ,0.99999993464992500000 
Gnaq,0.160826086,0.99550513007262000000 ,0.99999993464992500000 
AW549877,0.172358623,0.99551010383306700000 ,0.99999993464992500000 
Srsf7,0.158956523,0.99551401490144800000 ,0.99999993464992500000 
Ube2h,0.106981039,0.99551903962230100000 ,0.99999993464992500000 
Ptges2,0.221650481,0.99552118054087600000 ,0.99999993464992500000 
Cd55b,-0.044117152,0.99552877458826700000 ,0.99999993464992500000 
Nsun2,0.224667872,0.99557427845115500000 ,0.99999993464992500000 
Nudcd3,-0.21839374,0.99557871937135500000 ,0.99999993464992500000 
Maz,0.224131986,0.99558781797467500000 ,0.99999993464992500000 
Zc3h7b,0.263792886,0.99559099545014300000 ,0.99999993464992500000 
Tm9sf3,-0.287086346,0.99560043881345500000 ,0.99999993464992500000 
Midn,0.203126663,0.99561170520688800000 ,0.99999993464992500000 
Mrrf,0.145412218,0.99562441850324100000 ,0.99999993464992500000 
Orc3,0.136436235,0.99564366570149200000 ,0.99999993464992500000 
Smg6,0.243898374,0.99565213694781600000 ,0.99999993464992500000 
Rnf6,0.274514624,0.99565692780351000000 ,0.99999993464992500000 
Cspp1,0.1960947,0.99570283803357600000 ,0.99999993464992500000 
Tmed9,-0.300980842,0.99570811563368200000 ,0.99999993464992500000 
Vps4b,0.291752578,0.99571097093518400000 ,0.99999993464992500000 
Dhdds,-0.26096757,0.99571448550171700000 ,0.99999993464992500000 
Usp8,0.278259475,0.99571854934661900000 ,0.99999993464992500000 
Mrpl33,-0.221977975,0.99573206157508200000 ,0.99999993464992500000 
Lrrc58,-0.254014474,0.99574010351146100000 ,0.99999993464992500000 
2510002D24Rik,0.158681993,0.99574189533240700000 ,0.99999993464992500000 
Srsf6,0.271649643,0.99574296868869300000 ,0.99999993464992500000 
Smim13,0.144134863,0.99576793987615100000 ,0.99999993464992500000 
Sumo1,0.244968128,0.99577996748424400000 ,0.99999993464992500000 
Map3k10,-0.171538175,0.99578534042246900000 ,0.99999993464992500000 
Ube4b,-0.205802121,0.99578621407973900000 ,0.99999993464992500000 
Ap4e1,-0.127838322,0.99578707894882800000 ,0.99999993464992500000 
Wwc1,0.16762116,0.99580209976469800000 ,0.99999993464992500000 
Sod2,-0.245410436,0.99581068514407500000 ,0.99999993464992500000 
Supv3l1,-0.157858169,0.99585489241990600000 ,0.99999993464992500000 
Tsg101,-0.224864798,0.99586511560191200000 ,0.99999993464992500000 
Mtif2,-0.206150345,0.99586597796560900000 ,0.99999993464992500000 
Slc25a11,-0.312946817,0.99586645901943100000 ,0.99999993464992500000 
Rmdn3,-0.249329766,0.99587083306947400000 ,0.99999993464992500000 
Polr3f,0.085146835,0.99587364084452200000 ,0.99999993464992500000 
Stx8,-0.158346245,0.99587424024288100000 ,0.99999993464992500000 
Ilf2,0.209555019,0.99587501661413900000 ,0.99999993464992500000 
Ing2,0.051188518,0.99588676914467100000 ,0.99999993464992500000 
Dpm1,-0.266526172,0.99589908359697500000 ,0.99999993464992500000 
Prkdc,0.116324324,0.99590438296384400000 ,0.99999993464992500000 
Rnf25,0.08679929,0.99590838128494200000 ,0.99999993464992500000 
Hspd1,-0.123725826,0.99591539408887400000 ,0.99999993464992500000 
Aimp1,0.263987234,0.99592307479622800000 ,0.99999993464992500000 
Slco4a1,0.006791324,0.99593607605763200000 ,0.99999993464992500000 
Stambpl1,0.143168689,0.99594499347374400000 ,0.99999993464992500000 
Utp6,-0.234779518,0.99595224836471800000 ,0.99999993464992500000 
Tsr2,-0.083938633,0.99595236877862200000 ,0.99999993464992500000 
Simc1,0.010165199,0.99596015712165100000 ,0.99999993464992500000 
Dmac2,0.060880866,0.99596479691512900000 ,0.99999993464992500000 
Ccdc124,-0.175726672,0.99596573717925800000 ,0.99999993464992500000 
Ppp2r5d,0.184750266,0.99597437019573500000 ,0.99999993464992500000 
Phf21a,0.16700447,0.99598400064770300000 ,0.99999993464992500000 
Wdyhv1,0.023409896,0.99598771629376300000 ,0.99999993464992500000 
Fam193b,-0.124211334,0.99599419645430500000 ,0.99999993464992500000 
Rbm25,0.297449396,0.99599848728083700000 ,0.99999993464992500000 
Tmem229b,0.046397743,0.99599886077619400000 ,0.99999993464992500000 
Bbip1,0.08331795,0.99601208759956200000 ,0.99999993464992500000 
Cyhr1,-0.215455139,0.99601343787083600000 ,0.99999993464992500000 
Nadk,0.146950662,0.99601425927658600000 ,0.99999993464992500000 
Mnat1,-0.161861729,0.99602393775865700000 ,0.99999993464992500000 
Ulk2,-0.185012478,0.99604020400115600000 ,0.99999993464992500000 
Ube2j2,0.206329091,0.99604895302208600000 ,0.99999993464992500000 
Cep44,0.040831175,0.99605150587822800000 ,0.99999993464992500000 
Msi2,0.223390259,0.99605296691846000000 ,0.99999993464992500000 
Fam207a,0.072634948,0.99606088841882700000 ,0.99999993464992500000 
Sdr39u1,-0.140610133,0.99606777404130700000 ,0.99999993464992500000 
Grsf1,-0.275080867,0.99608202796670200000 ,0.99999993464992500000 
Sptssa,-0.231438601,0.99608815560695000000 ,0.99999993464992500000 
Fam84b,-0.14608521,0.99608885933893900000 ,0.99999993464992500000 
Armcx3,-0.214078706,0.99609015660958800000 ,0.99999993464992500000 
Szt2,-0.113856126,0.99610089396748200000 ,0.99999993464992500000 
Fubp1,-0.166218444,0.99610524158204300000 ,0.99999993464992500000 
Trappc4,-0.227000612,0.99610619944921200000 ,0.99999993464992500000 
Pald1,-0.171803123,0.99610700050454800000 ,0.99999993464992500000 
Zswim8,-0.158049703,0.99611583143922300000 ,0.99999993464992500000 
Ddhd2,-0.112282659,0.99611791901772500000 ,0.99999993464992500000 
Tmco3,-0.145915665,0.99612104769938500000 ,0.99999993464992500000 
Gsk3a,0.250139207,0.99612107157529600000 ,0.99999993464992500000 
Strn4,0.24838259,0.99612252841414200000 ,0.99999993464992500000 
Tradd,0.021666347,0.99612605021436300000 ,0.99999993464992500000 
Emc8,-0.147863251,0.99612902729641400000 ,0.99999993464992500000 
Gm5446,0.061114843,0.99613095871831700000 ,0.99999993464992500000 
Acot13,0.163622496,0.99614139215821800000 ,0.99999993464992500000 
Slx4,-0.022241283,0.99614897388841300000 ,0.99999993464992500000 
Nsun6,0.023914897,0.99615153419141000000 ,0.99999993464992500000 
Ccdc43,0.097541518,0.99615444724452900000 ,0.99999993464992500000 
Cog3,-0.257692089,0.99616762774104600000 ,0.99999993464992500000 
Tmem241,0.011104196,0.99617969208188900000 ,0.99999993464992500000 
Dennd1a,0.16155917,0.99617975290537900000 ,0.99999993464992500000 
Fam168a,-0.242442677,0.99618829723920300000 ,0.99999993464992500000 
Mief1,0.177662652,0.99619699888280100000 ,0.99999993464992500000 
Nsmce4a,-0.138837089,0.99620738501339700000 ,0.99999993464992500000 
Gm10736,-0.272969872,0.99621447097745700000 ,0.99999993464992500000 
Clk2,-0.169898151,0.99622183313422600000 ,0.99999993464992500000 
Gm12696,0.245233969,0.99622390599008200000 ,0.99999993464992500000 
Nudc,0.173645266,0.99625489366276900000 ,0.99999993464992500000 
Uap1,-0.218338701,0.99625620025580200000 ,0.99999993464992500000 
Ssrp1,0.207849067,0.99627641265081300000 ,0.99999993464992500000 
Tmem131,0.28477426,0.99627694149840000000 ,0.99999993464992500000 
Xpo5,-0.19404769,0.99629549447311800000 ,0.99999993464992500000 
Phf12,-0.156961735,0.99630482560097200000 ,0.99999993464992500000 
Bak1,0.23398414,0.99630589300065100000 ,0.99999993464992500000 
Prkra,-0.128175645,0.99631639156068700000 ,0.99999993464992500000 
Cadm1,-0.076088845,0.99632110082099900000 ,0.99999993464992500000 
Hsd17b4,-0.186754388,0.99632399379894900000 ,0.99999993464992500000 
Vps50,-0.231640664,0.99632459552472000000 ,0.99999993464992500000 
Wars,-0.106406411,0.99632801208446500000 ,0.99999993464992500000 
Mrpl17,-0.192472723,0.99634232129570500000 ,0.99999993464992500000 
Taf9,0.226944987,0.99634374034621200000 ,0.99999993464992500000 
Usp21,0.057838786,0.99634609066407300000 ,0.99999993464992500000 
Pex14,-0.156715301,0.99636112581817100000 ,0.99999993464992500000 
Gm7964,0.294531685,0.99637634026893100000 ,0.99999993464992500000 
Mtdh,-0.273567395,0.99637863501382400000 ,0.99999993464992500000 
Aars,-0.118501901,0.99638447612656100000 ,0.99999993464992500000 
Cers2,-0.241185719,0.99639256646899900000 ,0.99999993464992500000 
Snf8,-0.148204093,0.99639373459751000000 ,0.99999993464992500000 
Itch,0.272455538,0.99639643449221300000 ,0.99999993464992500000 
Btg1,-0.03584004,0.99639972305329700000 ,0.99999993464992500000 
Cdk20,-0.007831388,0.99641175064670000000 ,0.99999993464992500000 
Akip1,0.057313349,0.99641755010839800000 ,0.99999993464992500000 
Rbm7,0.232969929,0.99643038458294900000 ,0.99999993464992500000 
Zfp51,-0.039592343,0.99644210718365700000 ,0.99999993464992500000 
Fam129b,0.240279184,0.99645374651692400000 ,0.99999993464992500000 
Rasef,-0.284253758,0.99645492314053100000 ,0.99999993464992500000 
Spag7,-0.148243695,0.99646061247574400000 ,0.99999993464992500000 
Ppp4c,0.250356797,0.99646738115015900000 ,0.99999993464992500000 
Psmc3,0.312428845,0.99646854224686500000 ,0.99999993464992500000 
Optn,-0.065270553,0.99647423023027100000 ,0.99999993464992500000 
Atox1,0.11607958,0.99648865272253000000 ,0.99999993464992500000 
Gm8550,-0.004630901,0.99648906149026200000 ,0.99999993464992500000 
Pfkfb2,0.244236472,0.99648906712051300000 ,0.99999993464992500000 
Rpusd4,0.179072372,0.99649316464294100000 ,0.99999993464992500000 
Ptp4a3,-0.042311551,0.99649688971498500000 ,0.99999993464992500000 
Btd,-0.110869002,0.99650707114236700000 ,0.99999993464992500000 
Chchd6,0.026120585,0.99650717494446100000 ,0.99999993464992500000 
Wdfy1,-0.107620072,0.99651612483785700000 ,0.99999993464992500000 
Raf1,0.287762096,0.99652235647814800000 ,0.99999993464992500000 
Bcs1l,0.141063828,0.99653393054599200000 ,0.99999993464992500000 
Esf1,0.154792182,0.99654321177128800000 ,0.99999993464992500000 
Tpm3,0.230053072,0.99654643254013800000 ,0.99999993464992500000 
Mlycd,0.056645786,0.99655971242231300000 ,0.99999993464992500000 
Wdr83,0.115048099,0.99656285033527200000 ,0.99999993464992500000 
Trmt61b,0.025303375,0.99656292561951100000 ,0.99999993464992500000 
Cpsf2,0.136296212,0.99656637756471900000 ,0.99999993464992500000 
Papd4,-0.081277862,0.99656676430436100000 ,0.99999993464992500000 
Gm7785,-0.176628472,0.99657556903686000000 ,0.99999993464992500000 
Sft2d1,-0.077113456,0.99658625788648100000 ,0.99999993464992500000 
Mkrn2,0.030618186,0.99659809671513400000 ,0.99999993464992500000 
Pomk,-0.053705294,0.99660450112335700000 ,0.99999993464992500000 
Hnrnph2,0.196030822,0.99660937253437200000 ,0.99999993464992500000 
Atxn7l1,-0.135591625,0.99660978752958000000 ,0.99999993464992500000 
Ctps2,0.19734404,0.99661405304718800000 ,0.99999993464992500000 
Ppp1r35,0.016430175,0.99661993536445700000 ,0.99999993464992500000 
Eci1,-0.160113209,0.99662039532818200000 ,0.99999993464992500000 
Pik3ca,0.215409261,0.99662127081859200000 ,0.99999993464992500000 
Tpgs2,0.015477307,0.99662594419722400000 ,0.99999993464992500000 
Syde2,0.017328092,0.99662656985222300000 ,0.99999993464992500000 
Fam204a,-0.122758823,0.99662838095080300000 ,0.99999993464992500000 
Dcaf1,-0.173523029,0.99663919957600400000 ,0.99999993464992500000 
Ak2,-0.216318433,0.99664314452017900000 ,0.99999993464992500000 
Dnajb12,-0.176023717,0.99664633629345700000 ,0.99999993464992500000 
Cyb5r4,0.0979322,0.99664689052996500000 ,0.99999993464992500000 
Ugcg,-0.174171687,0.99664782721702400000 ,0.99999993464992500000 
Tbc1d23,-0.179400389,0.99664873457237700000 ,0.99999993464992500000 
Ifih1,-0.1182377,0.99664973165730400000 ,0.99999993464992500000 
Ptpn4,0.068590822,0.99665008868321400000 ,0.99999993464992500000 
B230219D22Rik,-0.30099999,0.99665117675667000000 ,0.99999993464992500000 
Fancg,-0.039553902,0.99666039852787300000 ,0.99999993464992500000 
Eif2b2,0.214519938,0.99667515942686100000 ,0.99999993464992500000 
Ctnnb1,0.239896065,0.99668263532603100000 ,0.99999993464992500000 
Dnajb1,0.114370021,0.99668773766886700000 ,0.99999993464992500000 
Tbc1d15,-0.218719598,0.99668959118637600000 ,0.99999993464992500000 
Larp1b,-0.199262258,0.99669119267057700000 ,0.99999993464992500000 
Galk2,0.212612841,0.99669154589720200000 ,0.99999993464992500000 
Ifi27,-0.145813979,0.99670853476040000000 ,0.99999993464992500000 
Eps15,0.224324103,0.99671292653627300000 ,0.99999993464992500000 
Grina,0.245250595,0.99671890141992900000 ,0.99999993464992500000 
Vps13d,-0.230335273,0.99672232832675400000 ,0.99999993464992500000 
Ppp3cb,-0.280770715,0.99672395590470000000 ,0.99999993464992500000 
Tmem222,-0.165140379,0.99672958776392200000 ,0.99999993464992500000 
Camta1,-0.006141433,0.99673870918884500000 ,0.99999993464992500000 
Gm1821,0.219702233,0.99674822554667400000 ,0.99999993464992500000 
Mfn1,0.243437291,0.99674893145877600000 ,0.99999993464992500000 
Mtch2,-0.262157109,0.99675304276640200000 ,0.99999993464992500000 
Spop,-0.19771171,0.99675655177488700000 ,0.99999993464992500000 
Rap1a,0.202975546,0.99675746678619900000 ,0.99999993464992500000 
Itfg2,-0.181357649,0.99675937180832500000 ,0.99999993464992500000 
Arfgef1,-0.259197128,0.99676162357497200000 ,0.99999993464992500000 
Utp23,0.043170847,0.99676776992650900000 ,0.99999993464992500000 
Eif3l,0.283402986,0.99676996547933400000 ,0.99999993464992500000 
Prelid1,0.255326121,0.99677057905650400000 ,0.99999993464992500000 
Psma3,0.084161186,0.99677705003124600000 ,0.99999993464992500000 
Trim37,-0.08945687,0.99677786563966300000 ,0.99999993464992500000 
Uap1l1,-0.221519896,0.99678450134817200000 ,0.99999993464992500000 
Trim46,-0.153299259,0.99678985903816900000 ,0.99999993464992500000 
U2surp,0.240280312,0.99680481289834200000 ,0.99999993464992500000 
Lsg1,0.155686157,0.99682158889194200000 ,0.99999993464992500000 
Nfya,0.221278931,0.99682433352169400000 ,0.99999993464992500000 
Spef1,-0.035447773,0.99682483379936900000 ,0.99999993464992500000 
Cebpb,0.180281797,0.99682503247366700000 ,0.99999993464992500000 
Zdhhc5,0.266840831,0.99683233093427000000 ,0.99999993464992500000 
Asl,0.259193145,0.99683530241197100000 ,0.99999993464992500000 
Sapcd1,-0.004368103,0.99683620688069300000 ,0.99999993464992500000 
Atp6v0a2,0.16404734,0.99684432232014400000 ,0.99999993464992500000 
Zfp740,0.218004944,0.99685234395928400000 ,0.99999993464992500000 
Tbc1d1,0.201773554,0.99685424449324000000 ,0.99999993464992500000 
COX1,-0.234558443,0.99685563543865700000 ,0.99999993464992500000 
Mrgbp,0.024865078,0.99685931871840600000 ,0.99999993464992500000 
Atp7b,0.038149568,0.99685951138181200000 ,0.99999993464992500000 
Sh3tc2,0.006770293,0.99686011209055300000 ,0.99999993464992500000 
Wbp2,-0.266982957,0.99686291612610800000 ,0.99999993464992500000 
Unc93b1,-0.085016057,0.99686313332537600000 ,0.99999993464992500000 
Armc8,-0.135129522,0.99686948233856700000 ,0.99999993464992500000 
0610030E20Rik,-0.169580611,0.99687222247897300000 ,0.99999993464992500000 
Gdi2,-0.296224576,0.99688604663186800000 ,0.99999993464992500000 
Itga6,-0.136389202,0.99689196217193300000 ,0.99999993464992500000 
Ccdc97,0.21250661,0.99689415818432800000 ,0.99999993464992500000 
Plekhb1,-0.162890403,0.99689576518642100000 ,0.99999993464992500000 
Adpgk,-0.221489083,0.99689672134286000000 ,0.99999993464992500000 
Fam120c,-0.058493309,0.99689872831121800000 ,0.99999993464992500000 
Garem1,0.143360344,0.99690358090141400000 ,0.99999993464992500000 
Cenpl,0.00653375,0.99690585792051400000 ,0.99999993464992500000 
N6amt1,0.031366625,0.99691434406529100000 ,0.99999993464992500000 
Gla,-0.038585003,0.99692005817671600000 ,0.99999993464992500000 
Spopl,-0.019193503,0.99692191075042900000 ,0.99999993464992500000 
Nbdy,-0.060637122,0.99693058293767200000 ,0.99999993464992500000 
Zbed5,0.231536678,0.99693293935300900000 ,0.99999993464992500000 
Dmap1,-0.028953808,0.99693520606685400000 ,0.99999993464992500000 
Chd1l,-0.041541285,0.99694821254285200000 ,0.99999993464992500000 
Ubac1,-0.09337534,0.99695832983336200000 ,0.99999993464992500000 
Mprip,0.276672588,0.99696139387165200000 ,0.99999993464992500000 
Tor1a,-0.194671235,0.99697551358113000000 ,0.99999993464992500000 
Stox2,0.09741485,0.99697909319147600000 ,0.99999993464992500000 
Psen1,0.274774387,0.99698013220437200000 ,0.99999993464992500000 
Parp6,0.161209817,0.99698200602034900000 ,0.99999993464992500000 
Atf1,0.223807786,0.99698431490650800000 ,0.99999993464992500000 
Phykpl,-0.034353781,0.99698666823293700000 ,0.99999993464992500000 
Mbd5,-0.042983543,0.99698811738404700000 ,0.99999993464992500000 
Syvn1,-0.02254593,0.99699046325645100000 ,0.99999993464992500000 
Mtch1,-0.241260645,0.99699496310414500000 ,0.99999993464992500000 
Cops7a,-0.298759538,0.99699803584737200000 ,0.99999993464992500000 
Rps25,0.247799004,0.99699862276547900000 ,0.99999993464992500000 
Gm10012,-0.221177921,0.99699894381682100000 ,0.99999993464992500000 
Kptn,-0.120478303,0.99700015454897700000 ,0.99999993464992500000 
Esyt1,-0.157742431,0.99701073171075500000 ,0.99999993464992500000 
Mycbp2,-0.25653355,0.99701737160899000000 ,0.99999993464992500000 
Lonrf1,0.095458587,0.99702163239352500000 ,0.99999993464992500000 
Lrrc57,-0.16917562,0.99702255323139400000 ,0.99999993464992500000 
Perm1,0.021587872,0.99702883338852000000 ,0.99999993464992500000 
Zfp260,0.114242499,0.99703302116410600000 ,0.99999993464992500000 
Ppp6c,0.205370868,0.99703767480642000000 ,0.99999993464992500000 
Slc35f5,-0.181746468,0.99704001965036000000 ,0.99999993464992500000 
Ubox5,-0.026177648,0.99704098345331400000 ,0.99999993464992500000 
Sik2,0.138872178,0.99704335454182200000 ,0.99999993464992500000 
Swt1,0.101983437,0.99705433855759300000 ,0.99999993464992500000 
Gid8,-0.150774673,0.99706369232175200000 ,0.99999993464992500000 
Synj1,0.123454986,0.99707407576520500000 ,0.99999993464992500000 
Mettl8,-0.020348551,0.99707886319686300000 ,0.99999993464992500000 
Ptger1,-0.078284287,0.99708789733805600000 ,0.99999993464992500000 
Tnrc6b,-0.143223093,0.99708825162365500000 ,0.99999993464992500000 
Nav3,0.151727497,0.99709160004551300000 ,0.99999993464992500000 
Arpc4,0.29205833,0.99709497904524800000 ,0.99999993464992500000 
Thoc3,-0.187438131,0.99710046584652300000 ,0.99999993464992500000 
Pcm1,0.226579266,0.99712798246069500000 ,0.99999993464992500000 
Ythdc2,-0.123296848,0.99713836603263500000 ,0.99999993464992500000 
Zfp148,-0.188098385,0.99714812110868400000 ,0.99999993464992500000 
Slc35b3,0.159261908,0.99715162279438200000 ,0.99999993464992500000 
Calm1,-0.251049991,0.99716022767013100000 ,0.99999993464992500000 
Dcaf5,0.141372946,0.99716366405835400000 ,0.99999993464992500000 
Tmed5,-0.217010296,0.99716423445690400000 ,0.99999993464992500000 
Urb1,0.045040466,0.99716468679401500000 ,0.99999993464992500000 
Ide,-0.12693254,0.99716853118981400000 ,0.99999993464992500000 
Prim2,0.035515249,0.99717274331634700000 ,0.99999993464992500000 
Cabin1,0.135104413,0.99717806781771200000 ,0.99999993464992500000 
Ercc5,0.085055615,0.99719122599957700000 ,0.99999993464992500000 
Txnl1,0.236539859,0.99719172945261300000 ,0.99999993464992500000 
Rb1cc1,0.244569727,0.99720074514366500000 ,0.99999993464992500000 
Slbp,0.030581283,0.99720461741434600000 ,0.99999993464992500000 
Magi3,0.194798229,0.99720476204404100000 ,0.99999993464992500000 
Tmem106c,0.156318377,0.99720875184969600000 ,0.99999993464992500000 
Ndufaf7,0.022930565,0.99721714967669400000 ,0.99999993464992500000 
Gpd1l,-0.122282634,0.99723637782425800000 ,0.99999993464992500000 
Acy1,0.098153345,0.99724204708023400000 ,0.99999993464992500000 
Rad23b,0.287334217,0.99724301419123600000 ,0.99999993464992500000 
Acbd6,0.169434575,0.99724606170596500000 ,0.99999993464992500000 
Ebna1bp2,-0.16999259,0.99724688651900700000 ,0.99999993464992500000 
Tomm70a,0.237804483,0.99725047977906700000 ,0.99999993464992500000 
Tbc1d9b,-0.167622814,0.99725534198041900000 ,0.99999993464992500000 
Cyb561d2,-0.086570397,0.99726943771686700000 ,0.99999993464992500000 
Clta,0.248530081,0.99727501297109200000 ,0.99999993464992500000 
Dpp7,-0.025040807,0.99727597088075500000 ,0.99999993464992500000 
Wdtc1,0.204583106,0.99728358383725300000 ,0.99999993464992500000 
Gm4245,-0.005495169,0.99728392625793600000 ,0.99999993464992500000 
Zmat2,0.174347228,0.99728811219123200000 ,0.99999993464992500000 
Dalrd3,0.138515148,0.99729045999237300000 ,0.99999993464992500000 
Chmp1a,0.2528165,0.99729322353793300000 ,0.99999993464992500000 
Srek1,-0.266881524,0.99730066307796100000 ,0.99999993464992500000 
Psmb5,-0.140118254,0.99730224402275200000 ,0.99999993464992500000 
Dync1h1,0.269074995,0.99730512813783300000 ,0.99999993464992500000 
Osbpl5,-0.072698662,0.99731013389627200000 ,0.99999993464992500000 
Luc7l2,-0.287009275,0.99731097142025600000 ,0.99999993464992500000 
Hes6,0.070113142,0.99732749539625700000 ,0.99999993464992500000 
Rit1,0.182402978,0.99733621638331100000 ,0.99999993464992500000 
Mrps16,-0.145161717,0.99733744608029900000 ,0.99999993464992500000 
Pogk,0.164304586,0.99733746513943500000 ,0.99999993464992500000 
Dffa,-0.076498714,0.99734679457977500000 ,0.99999993464992500000 
Dazap1,0.231544229,0.99735268611057300000 ,0.99999993464992500000 
Hnrnpa3,0.18423242,0.99735276526156200000 ,0.99999993464992500000 
Mcmbp,-0.219626245,0.99735564561388100000 ,0.99999993464992500000 
Gstt3,-0.169058642,0.99736263356003300000 ,0.99999993464992500000 
2810025M15Rik,-0.016878576,0.99736350956520200000 ,0.99999993464992500000 
Gm11964,0.196261477,0.99736365972447000000 ,0.99999993464992500000 
Tle4,-0.095536197,0.99737244030449700000 ,0.99999993464992500000 
Gnpat,-0.243514252,0.99737335208044900000 ,0.99999993464992500000 
Arhgap12,0.085953817,0.99737571666931200000 ,0.99999993464992500000 
Lsm1,0.010678243,0.99737767846740200000 ,0.99999993464992500000 
Gabpb2,-0.256535731,0.99738490553634600000 ,0.99999993464992500000 
Sphk2,0.065498741,0.99738702608585600000 ,0.99999993464992500000 
Cntrl,0.143774007,0.99738840716694400000 ,0.99999993464992500000 
Terf2,0.103470056,0.99739206895507400000 ,0.99999993464992500000 
Amz2,0.170000207,0.99739656102370900000 ,0.99999993464992500000 
Bloc1s1,-0.064210093,0.99739678380449700000 ,0.99999993464992500000 
Cul2,-0.243074865,0.99739986849392000000 ,0.99999993464992500000 
Bsdc1,0.163034694,0.99740601916290400000 ,0.99999993464992500000 
Ino80c,-0.134270667,0.99740623843105400000 ,0.99999993464992500000 
Slc25a5,-0.20867136,0.99740740916167300000 ,0.99999993464992500000 
Med23,-0.065628097,0.99740969224203300000 ,0.99999993464992500000 
Iqcb1,0.086530632,0.99741007409988100000 ,0.99999993464992500000 
Dapk3,0.095418102,0.99741245890593400000 ,0.99999993464992500000 
Ccdc12,0.078286114,0.99741370077863500000 ,0.99999993464992500000 
Isy1,0.120290926,0.99741660839117300000 ,0.99999993464992500000 
Rev3l,-0.166656715,0.99742133364417800000 ,0.99999993464992500000 
Muc20,0.166564311,0.99742195729810600000 ,0.99999993464992500000 
Zscan20,0.004642192,0.99743395612837700000 ,0.99999993464992500000 
Slc24a1,-0.003505532,0.99743441881212100000 ,0.99999993464992500000 
Ktn1,0.235847749,0.99743858768442700000 ,0.99999993464992500000 
Glud1,0.276995928,0.99744231967513600000 ,0.99999993464992500000 
Polr2e,0.213008056,0.99744340338784800000 ,0.99999993464992500000 
Aph1b,-0.01002712,0.99744363208644200000 ,0.99999993464992500000 
Thumpd3,0.051629588,0.99744642079716300000 ,0.99999993464992500000 
Pcif1,0.141092311,0.99745352963080800000 ,0.99999993464992500000 
Cln5,0.159518276,0.99745484168835600000 ,0.99999993464992500000 
Dpp8,-0.286937862,0.99746468021483200000 ,0.99999993464992500000 
Mob2,0.112457251,0.99747198665449600000 ,0.99999993464992500000 
Mtmr6,-0.095781054,0.99747751447305700000 ,0.99999993464992500000 
Vps26a,0.240873797,0.99748013585346300000 ,0.99999993464992500000 
Harbi1,-0.018681523,0.99748116175600500000 ,0.99999993464992500000 
1700123O20Rik,-0.061519235,0.99748290580896400000 ,0.99999993464992500000 
Chmp2a,0.25460003,0.99748292911705100000 ,0.99999993464992500000 
Ikbkg,-0.201417938,0.99748577254301700000 ,0.99999993464992500000 
Cd1d1,0.071268885,0.99749533079620700000 ,0.99999993464992500000 
5031425E22Rik,0.037066441,0.99750035359082500000 ,0.99999993464992500000 
Setd3,-0.271676994,0.99750109425302000000 ,0.99999993464992500000 
Endov,-0.073315696,0.99750782083312100000 ,0.99999993464992500000 
Ubap2l,0.290369299,0.99751493339493900000 ,0.99999993464992500000 
Supt16,0.203446672,0.99751694247249800000 ,0.99999993464992500000 
Ubqln4,0.194679495,0.99751881953142500000 ,0.99999993464992500000 
Cmtr1,-0.187775343,0.99752856100486700000 ,0.99999993464992500000 
Tbl3,-0.144732937,0.99753021877175600000 ,0.99999993464992500000 
Tsnax,-0.146513684,0.99753552771328500000 ,0.99999993464992500000 
Phb,-0.150031504,0.99753988885113900000 ,0.99999993464992500000 
Dab2ip,-0.200236102,0.99754147209559900000 ,0.99999993464992500000 
Dph6,0.07445389,0.99754753524430300000 ,0.99999993464992500000 
Pycrl,0.045476403,0.99755398795606800000 ,0.99999993464992500000 
Pan2,0.227172597,0.99755857718666400000 ,0.99999993464992500000 
Eid1,0.221395788,0.99755957812643500000 ,0.99999993464992500000 
Yif1b,-0.175656732,0.99756032900337600000 ,0.99999993464992500000 
Gm9892,0.144854561,0.99756868941859700000 ,0.99999993464992500000 
Ap1s1,-0.277303069,0.99757723992586300000 ,0.99999993464992500000 
Sde2,-0.25648312,0.99758162822818200000 ,0.99999993464992500000 
Top1mt,0.028732317,0.99758425890048200000 ,0.99999993464992500000 
Pnpla8,0.278430062,0.99758563779237600000 ,0.99999993464992500000 
Prkab1,0.259449068,0.99758736759522600000 ,0.99999993464992500000 
Ulk3,0.0537981,0.99758958003426300000 ,0.99999993464992500000 
Gps2,0.060958285,0.99759270874037800000 ,0.99999993464992500000 
Dhx38,0.203963448,0.99761433313080500000 ,0.99999993464992500000 
Cnih1,-0.219503693,0.99761473136985800000 ,0.99999993464992500000 
Trappc12,-0.143072568,0.99761855072828000000 ,0.99999993464992500000 
